id,screen_name,name,friends_count,followers_count,statuses_count,verified,utc_offset,time_zone
877359009585651712,annkane20,ann kane,724,429,34631,false,NULL,NULL
877359009879207939,artsybeth5,Beth Owermohle,349,213,2359,false,-14400,Eastern Time (US & Canada)
877359010818686976,vinaysingh9891,Vinay Singh,16,0,265,false,NULL,NULL
877359011007475713,maverik8498,Bob Smythe,67,5,1615,false,NULL,NULL
877359010990637058,straydio,STRAYDIO,843,3051,140291,false,NULL,NULL
877359011904888833,magalina_masso,Magalina Masso,179,108,323,false,NULL,NULL
877359011720331264,hushpuppies200,🕯H0P€,92,51,1134,false,-25200,Pacific Time (US & Canada)
877359012076847104,CLNBlog,Celebrity News Blog,2420,2083,121221,false,10800,Nairobi
877359012294950913,rahul_anand90,राहुल आनन्द,13,651,28828,false,19800,New Delhi
877359012798398464,PatriceinMilano,Informazione pura,23804,40673,616044,false,7200,Rome
877359013192708097,Coach_Mamon,Coach Mamon,675,1052,3786,false,NULL,NULL
877359012085452800,copell_marcy,Marcy Copell,20,0,66,false,NULL,NULL
877359013385687040,Arelybaez6,Are,829,395,10175,false,-25200,Pacific Time (US & Canada)
877359013318475781,bholasharma59,Bhola Ram Sharma,20,60,1997,false,-25200,Pacific Time (US & Canada)
877359013142433792,AmitKumarBahtt,अमित कुमार Bahtt,570,359,5037,false,NULL,NULL
877359014081966080,StLouisJobs1,St. Louis Jobs,420,247,17889,false,-25200,Arizona
877359013909757955,windless48,E Man,72,20,627,false,NULL,NULL
877359014312411136,suga_dreams,Suga Dreams,50,21504,3732,false,NULL,NULL
877359014270517248,18AKGOYAL,ASHWANI KUMAR GOYAL,106,61,31488,false,NULL,NULL
877359015512207360,Dudette103,Jolene,320,234,9389,false,NULL,NULL
877359015008718849,TulsaJobs1,Tulsa Jobs,598,192,18431,false,-25200,Arizona
877359015147085824,TrumpGalt,FAKE NEWS SLAYER,620,200,7803,false,-25200,Pacific Time (US & Canada)
877359015788990464,shmmowhk,$hmem,248,1263,58630,false,-25200,Pacific Time (US & Canada)
877359016741146624,Cabezonjarviscu,Constanza,246,434,6122,false,-10800,Brasilia
877359015277109248,WatchBourne,Jason Bourne,1123,371,260757,false,-28800,Alaska
877359016300527616,social_parlour,सोशल पार्लर,84,67,1991,false,NULL,NULL
877359017227460609,MesquiteTXJobs,Jobs Mesquite TX,50,30,14673,false,NULL,NULL
877359017009455104,Angel_ashlien,Ashlien Goff,1866,1183,84909,false,NULL,NULL
877359018318209024,malaketa,Malak,711,145,4661,false,NULL,NULL
877359018590691328,insanjagjeet27,Jagjeet Insan,44,146,4386,false,NULL,NULL
877359018896891904,Niru65138843,Niru,4,0,155,false,NULL,NULL
877359019249328128,advertisngguide,Advertising Work,49,19,8367,false,-25200,Pacific Time (US & Canada)
877359019396038656,AntiochCAJobs,Antioch CA Jobs,0,22,14720,false,NULL,NULL
877359019681251336,spsinghbjp,Surendra PratapSingh,2276,571,44786,false,-36000,Hawaii
877359019895255040,poseuy,iara,1191,2174,36467,false,-10800,Atlantic Time (Canada)
877359019995918336,Rajveer85464473,Rajveer,12,7,381,false,NULL,NULL
877359020071202816,ballu1042,B@££u Kamboj Fbd,47,837,31118,false,NULL,NULL
877359020058726404,nanditathhakur,नंदिता  ठाकुर,485,157050,266319,false,19800,Mumbai
877359020348030976,SRAntiFascism,SRA ↓,4999,1926,59784,false,-25200,Pacific Time (US & Canada)
877359019970711552,Fiopqa_Paehlu,Fiopqa Paehlu,60,6,37791,false,NULL,NULL
877359020759056385,booksconnect,Sridhara Aghalaya,12094,15344,4983,false,3600,London
877359020901793792,longbeach__jobs,Long Beach Jobs,748,303,19963,false,-25200,Arizona
877359020704706561,Jaiiihinddd,Jaiii Hinddd - HMP,440,271,26533,false,NULL,NULL
877359020993953794,surinder144,Surinder Singh,9,19,1216,false,NULL,NULL
877359021061058564,nurse_careers,Nurse Careers,3559,4382,30605,false,-14400,Santiago
877359021824651265,srishubhambjp,Shubham Srivastava,313,90,135,false,NULL,NULL
877359021984022528,Palwind35475834,Pindu Rathore,119,6,637,false,NULL,NULL
877359022235684864,prasad10jan,Prasad A,547,101,5936,false,NULL,NULL
877359021744832512,GarlicMomMD,Big-Mo,429,203,838,false,-25200,Pacific Time (US & Canada)
877359022004781061,applerabino,Apple Rabino,259,447,34866,false,28800,Beijing
877359022256656384,notonbrise,sergio,43,831,104605,false,-7200,Mid-Atlantic
877359022189432833,djyannickyan,Yannick Yan,4698,4704,18257,false,7200,Paris
877359021694386177,AOLbinay,Man in the bus,187,367,12105,false,NULL,NULL
877359022378074112,deemoverdunia,ديمة سعاده,2056,2006,16788,false,NULL,NULL
877359022676029441,StuartBirdman2,Stuart birdman2,511,72,10378,false,NULL,NULL
877359021996605440,MamaMadisons,Jane MacIntire 😎,5911,5553,187558,false,-25200,Pacific Time (US & Canada)
877359023342923777,sachin89014,sachin jangra Insan,62,36,1124,false,NULL,NULL
877359023032602624,WatchBourne,Jason Bourne,1123,371,260758,false,-28800,Alaska
877359023426723840,GoyalDalbir,Dalbir Goyal,92,14,140,false,NULL,NULL
877359023829508096,jitRamG,Kaka Sharma,44,34,4420,false,NULL,NULL
877359023888191488,Talk_Sheffield,TalkSheffield,696,5736,14880,false,-25200,Pacific Time (US & Canada)
877359023909203972,clairefraeser,lu,106,137,2075,false,-25200,Pacific Time (US & Canada)
877359023804129281,gully_point,Vasanth Kumar,1995,1123,60820,false,19800,New Delhi
877359023493742593,oniexxconigliar,onie conigliaro,560,522,182,false,NULL,NULL
877359025117114368,BabbuInsan012,Babbu Insan 01,1,89,38501,false,NULL,NULL
877359025381404672,fromson_selene,Selene Fromson,20,0,55,false,NULL,NULL
877359025742131200,DrDerekHatch,Dr. Derek Hatch,231,25,19,false,NULL,NULL
877359026073477120,Shashi208677428,Shashi 2,2,0,192,false,NULL,NULL
877359025901322241,UltaPulta2000,Ulta Pulta,380,49,9022,false,NULL,NULL
877359026648084480,wr1t3him,Wilten Houston,109,253,71490,false,NULL,NULL
877359027256258560,mathur771,Praveen mathur,491,115,1964,false,NULL,NULL
877359027642150912,insanankush911,Ankush insan,5,1,384,false,NULL,NULL
877359027721715712,PrettySanta1,Pretty Santa,2157,1402,349687,false,-18000,Central Time (US & Canada)
877359028061339650,InsaIshika,Ishik@ Ins@ ❤️ MSG,78,356,8817,false,NULL,NULL
877359028170391552,RamLubhaya19,Ram Lubhaya,4,0,577,false,NULL,NULL
877359028686405632,almostjingo,Rosie Unmasked,6372,10515,54186,false,-25200,Pacific Time (US & Canada)
877359029084856321,viratkhare,virat khare,53,47,126,false,NULL,NULL
877359029026029568,BishalCoolll,Bishal Singh,818,172,112,false,NULL,NULL
877359028430446593,LuvDemLeggings,Remy Khyle,997,1869,225902,false,-18000,Central Time (US & Canada)
877359029319630848,AmanDha84928265,Aman Dhaliwal,39,5,657,false,NULL,NULL
877359029537955840,RafaelangeCom6,@ngelo,4979,335,2516,false,-14400,Caracas
877359030242615297,safetysuzie,Sue Kraft,1449,919,11579,false,-14400,Eastern Time (US & Canada)
877359030515122176,Caden_za,다✨,168,563,2801,false,-25200,Pacific Time (US & Canada)
877359030850670593,basilbasilshep,Basil Shepard,77,26,2466,false,NULL,NULL
877359031521882112,CLNBlog,Celebrity News Blog,2420,2084,121222,false,10800,Nairobi
877359030896914433,WatchBourne,Jason Bourne,1123,371,260760,false,-28800,Alaska
877359031391846400,bsonder,bsonder,7941,7216,156089,false,-14400,Eastern Time (US & Canada)
877359031559438338,Mishi_UK,Rashmi,9,45,5286,false,NULL,NULL
877359031618109445,reddy797,Reddy Prasad,272,238,4525,false,NULL,NULL
877359030649225216,HasanSafin,Dr. Safin સફીન,1058,9863,214391,false,NULL,NULL
877359032490532864,AlexaIINE,Min Yoongi is magic,645,427,35054,false,-21600,Central America
877359032553439233,jasmit31983398,jasmit,26,0,378,false,NULL,NULL
877359032498966528,rajneeshjindal,Rajneesh Jindal Insa,1324,2278,40559,false,-25200,Pacific Time (US & Canada)
877359032666693634,9041Kiran,Er kanu Manchanda,27,3278,84587,false,-25200,Pacific Time (US & Canada)
877359032222179330,JohnnyDebt,Johnny Debt,391,3947,55817,false,3600,London
877359033178615808,rajniwadhwa902,Rajni Wadhwa,6,338,24624,false,NULL,NULL
877359034000486400,anaquimica14,Ana Paula Ateísta,2175,577,3793,false,-14400,Santiago
877359034763943936,dratuldhok,Dacsaab,658,214,300,false,19800,New Delhi
877359034835255300,Narulafamily,Narula family,15,60,12168,false,NULL,NULL
877359035338588162,arizona1day,arizona1day,2839,2222,65192,false,-18000,Quito
877359035435147264,ScottRossman7,Scott Rossman,498,1325,7314,false,NULL,NULL
877359035665833984,haroonchoudery,Haroon,847,679,1429,false,-25200,Pacific Time (US & Canada)
877359035812519936,tarsem_insan,Tarsem Insan,23742,62258,20727,false,NULL,NULL
877359036194328577,Ansu093,ansu saini,476,359,38696,false,NULL,NULL
877359036638822401,Satvind59505062,Satvinder,1,10,1399,false,NULL,NULL
877359036466843648,Jim__Birdman,Jim Birdman,2220,872,98354,false,19800,Chennai
877359037012160512,Vickeyg591Gupta,Vickey gupta,1095,376,1569,false,NULL,NULL
877359036911321089,AmandaG41577618,Amanda Garza,116,0,187,false,NULL,NULL
877359037418831872,vivalapalma,Palmira Muñiz 又,823,615,51537,false,NULL,NULL
877359037788061696,AdamBarrera14,Adam Barrera,233,0,303,false,NULL,NULL
877359037947367427,AnejaRajni,rajni aneja,67,1,56,false,NULL,NULL
877359038194999296,kunmal613,Kunal Malhotra,42,0,151,false,NULL,NULL
877359038362767360,dntandan,Deep Narayan Tandan,511,80,217,false,19800,New Delhi
877359037507026944,Chanderinsan,Chander Pal Insan,21,415,3609,false,19800,Chennai
877359038563983360,sudhirinsan7,SUDHIR ARORA INSAN💿,23,266,4165,false,NULL,NULL
877359038266171393,Fiopqa_Paehlu,Fiopqa Paehlu,60,6,37793,false,NULL,NULL
877359038790418432,sushilcharaya,Sushil Insan,28,4,1371,false,NULL,NULL
877359039398592512,BharpurkaurIns3,Bharpur kaur Insan,89,48,6715,false,NULL,NULL
877359040233324546,ritikavaish1,ritika vaish,64,19,122,false,19800,Chennai
877359039159517184,WatchBourne,Jason Bourne,1123,371,260761,false,-28800,Alaska
877359040623517696,WJHG_TV,WJHG-TV,690,31784,56727,false,-18000,Central Time (US & Canada)
877359040799657987,EmmyUnwritten,Emmy Rivera,428,883,53561,false,-14400,Eastern Time (US & Canada)
877359041307004928,anju77777,anjuinsan,32,24,2385,false,NULL,NULL
877359041294499840,alanstraub,alan straub,655,181,7701,false,-25200,Pacific Time (US & Canada)
877359041558659072,kaushlyadevi72,Kaushlya Devi,15,34,1810,false,-25200,Pacific Time (US & Canada)
877359041311195136,KingMaker7777,King Maker,1477,169,1845,false,-25200,Pacific Time (US & Canada)
877359041948680192,Reenathakre2,Reena thakre,27,30,911,false,NULL,NULL
877359041680261121,cdpanchal,Chirayu Panchal,561,125,3420,false,NULL,NULL
877359042385104896,jenitcarola,Carol,5124,5223,13898,false,NULL,NULL
877359041906843648,Mukatite,Mukatite@カツ・シーワの祝福,228,71,11183,false,-36000,Hawaii
877359042372419585,ManniMandi,Manni Mandi,12,2,228,false,NULL,NULL
877359042955362304,RajputRisk,Parvesh Kumar,141,82,2385,false,NULL,NULL
877359043509145601,birdwriter7,Suzy Davies, Author.,34560,38495,213844,false,-25200,Pacific Time (US & Canada)
877359043563593729,roxxalb15,Roxan,214,389,25704,false,-25200,Pacific Time (US & Canada)
877359043878289408,HornetSpyder,Charlotte49ersSpyder,0,59,28924,false,-14400,Eastern Time (US & Canada)
877359043873878016,iprabhat_mishra,Prabhat Mishra,26,24,506,false,NULL,NULL
877359044658429952,mndawson0716,Michael Dawson,385,59,977,false,-18000,Central Time (US & Canada)
877359044490543107,Gurjeet37337,Gurjeet,4,0,46,false,NULL,NULL
877359044637229057,vijaya_bobbili,Vijaya Kumar Bobbili,61,8,2181,false,NULL,NULL
877359045522411520,dickmol,Ricardo Molina,508,415,7979,false,-10800,Buenos Aires
877359045996417024,Insan07Yash,Yashpal insan,2,20,2880,false,NULL,NULL
877359046931746816,salochana65,Salochana Devi,21,11,3473,false,NULL,NULL
877359046986039296,BentGaby,gab,63,113,9490,false,-25200,Tijuana
877359047053262848,AngtejK,Angrej Kaur,15,20,1497,false,NULL,NULL
877359047258718212,csdPagan,csdPagan,946,660,48154,false,-14400,Eastern Time (US & Canada)
877359047627816961,joinphilipslght,Philips Lighting,39,95,529,false,-25200,Pacific Time (US & Canada)
877359047497875457,WatchBourne,Jason Bourne,1123,371,260763,false,-28800,Alaska
877359047720058880,Gurvindar7,Gurvindar.   7,139,1,170,false,NULL,NULL
877359048005271552,lolitaxis,mc jorginho,632,591,14554,false,-10800,Brasilia
877359047778816000,JOSEPH2marcucci,Joseph Marcucci,1563,786,89252,false,NULL,NULL
877359048261160960,souverainpays,Le Peuple Souverain,2019,1965,39156,false,-14400,Eastern Time (US & Canada)
877359048462675969,mandeep94174,mandeep bawa bawa,150,344,8399,false,-25200,Pacific Time (US & Canada)
877359048668188672,masumaahuja,Masuma Ahuja,1738,4525,5362,true,-10800,Atlantic Time (Canada)
877359048345219072,AudreyH93580792,Audrey Horn,137,0,214,false,NULL,NULL
877359049066643456,TaTa2785,Tara Dilday,109,19,102,false,NULL,NULL
877359049834090497,bhandorya,Dinesh Bhandorya,84,34,429,false,NULL,NULL
877359050232442881,Mizzauva,Salvatore WS,33,20,90,false,NULL,NULL
877359049817206784,mohitdhawan_mr,Mohit Dhawan 🇮🇳,8391,25371,46846,false,NULL,NULL
877359050383474689,jakigonzalezoli,Jaky Glez,81,91,3328,false,NULL,NULL
877359051222286336,paulisci,Paul Fairie,1985,7303,30356,true,-21600,Mountain Time (US & Canada)
877359052233220096,trendinaliaIN,Trendinalia India,40,50189,535746,false,19800,Mumbai
877359052656979968,spsinghbjp,Surendra PratapSingh,2276,571,44788,false,-36000,Hawaii
877359052690526209,CLNBlog,Celebrity News Blog,2420,2084,121223,false,10800,Nairobi
877359052627496960,paddy030750,Paddy030750,1400,1131,93612,false,NULL,NULL
877359053042667522,Al35540,Allen C. Morse III,36,5,895,false,NULL,NULL
877359053462282241,LukaaShevchenko,Lukaaas Henrique,7240,11554,23725,false,-10800,Brasilia
877359053768458241,kantainsan333,Kanta,2,0,175,false,NULL,NULL
877359053617242112,contact_aman91,Aman Mander,41,524,2835,false,-25200,Pacific Time (US & Canada)
877359054082908160,in_pranav1,Pranav,239,245,2159,false,19800,New Delhi
877359053952831489,SunnyInsan1647,Sunny Insan,24,91,11086,false,NULL,NULL
877359054619856896,InsanNikk,Nikk Insan,85,1054,30943,false,NULL,NULL
877359054762328065,Ants_Saints,AntColony,25,9,489,false,-25200,Pacific Time (US & Canada)
877359056221896705,livescorebet,Live Score,25,46,12657,false,0,UTC
877359057526374400,Taylorr_Johnson,Taylor Johnson,106,499,5621,false,-18000,Central Time (US & Canada)
877359057832685569,DBy6vs1mdDKmjBn,0522571307,34,6,1,false,NULL,NULL
877359057773789184,krishansain71,krishan saini,150,93,21191,false,NULL,NULL
877359058134605824,blxckprosie,oci,1590,1643,6619,false,NULL,NULL
877359058323333121,donnagray517,Donna Gray,751,209,1583,false,NULL,NULL
877359055567826944,rajusin26305065,raju singh,76,1,4,false,NULL,NULL
877359059267198978,BristolChatter,Bristol Chatter,544,344,4448,false,NULL,NULL
877359059552305152,amelinda4ever,Amelia Deschamps,4156,1730,20803,false,-14400,America/New_York
877359059900538881,Hanna_mazzei,Hanna 😜,151,30,389,false,NULL,NULL
877359058033967106,gautamanindian,Gautam Kumar,457,24,143,false,NULL,NULL
877359060282212352,Rakesh99549172,Rakesh,1,0,451,false,NULL,NULL
877359059984293888,varun13garg,VarunKumar,12,8,5202,false,NULL,NULL
877359060202405888,insanilam,Nilam,29,4,443,false,NULL,NULL
877359060437262337,Nash076,Nash,334,14087,62572,false,-18000,Central Time (US & Canada)
877359061083226116,beingvishu4u,🚩Vishu Choudhary🚩,308,706,9703,false,19800,New Delhi
877359061196517376,Ops_AnaSara,Aninha,2012,820,3220,false,-7200,Mid-Atlantic
877359061137629185,TpVardhan,vardhanTP,251,3,22,false,NULL,NULL
877359061599178752,Herfarm,Sister Honey🐼,4872,8240,79891,false,-14400,Eastern Time (US & Canada)
877359060491747328,arizona1day,arizona1day,2839,2222,65194,false,-18000,Quito
877359061318082560,abhisatna,Abhinay Singh,205,257,27688,false,NULL,NULL
877359061641154560,deathbylemon,Alyssa,188,56,3009,false,NULL,NULL
877359060877705220,pharorminah,Habiba,95,2433,91391,false,-25200,Pacific Time (US & Canada)
877359061599100930,InsanYogeah,Yogesh Insan Baran,118,144,17946,false,NULL,NULL
877359062043815936,HoneyTaughtEm_,Honey . 💋,2354,2877,57103,false,-18000,Quito
877359064056975360,jiman_lalala,جيمن,198,64,4231,false,28800,Kuala Lumpur
877359064577167360,Sunitainsan765,Sunita,11,17,1200,false,NULL,NULL
877359064581152768,Krishyashrahul,Rahul Sadu,122,45,2245,false,NULL,NULL
877359065084473348,doolasplays,Butt Doctor,180,55,3564,false,-25200,Pacific Time (US & Canada)
877359065512411136,AstonishingClo,Astonishing Clothing,21,2,292421,false,-25200,Pacific Time (US & Canada)
877359065449418752,babitatyagi0,🅱abita tyagi,618,29933,124263,false,19800,Asia/Calcutta
877359066506338309,jasvirmanku,Jasvir Manku,22,2321,4714,false,NULL,NULL
877359066099482624,savitamittal777,Savita Mittal,210,3519,86710,false,NULL,NULL
877359067299168256,SahilGu78844558,Sahil Gupta,3,2,326,false,NULL,NULL
877359066988912640,s_maqsood1024,Shoaib Maqsood,597,62,167,false,NULL,NULL
877359067622248448,MeganWe32623013,Megan Weaver,0,3,326,false,NULL,NULL
877359067844313090,candebruno,Candelaria Bruno,336,658,34931,false,-7200,Greenland
877359067974426624,susheelinsan7,Susheel Dhaka Insan,123,498,37230,false,19800,New Delhi
877359068066717696,chandermukhi7,chandermukhi,2,25,1086,false,NULL,NULL
877359068465254400,2reconb_laxer,Anthony,2382,2039,24440,false,-25200,Pacific Time (US & Canada)
877359069199179776,glowinqtae,ㅤ,14,4351,882181,false,-39600,International Date Line West
877359069291401216,kambojsuman49,🌟 Suman Insan 💫,48,1408,14548,false,NULL,NULL
877359069216075776,BarbaraHewson,A Country Girl,789,335,38687,false,3600,Dublin
877359069706821632,SharmaTashima,Tashima Sharma,6,1,140,false,NULL,NULL
877359069941514240,loveinsachd,Love,29,16,1828,false,NULL,NULL
877359070008582144,InsaanRohitch,Rohit Insaan,1,1,431,false,NULL,NULL
877359070516310019,Priyank20304864,Priyanka Sisodiya,102,16,415,false,NULL,NULL
877359070298206208,ShopVR_Headsets,Shop VR Headsets,29,8608,19804,false,NULL,NULL
877359071157903360,JaniceDCraig,Janice Craig,1844,1286,123552,false,-21600,Mountain Time (US & Canada)
877359070046556161,ShopVR_Headsets,Shop VR Headsets,29,8608,19804,false,NULL,NULL
877359070734405632,365daysofbeer,365 Days of the Beer,131,75,109,false,NULL,NULL
877359071862587392,itsjoaopedroj,joão,782,274,591,false,NULL,NULL
877359072445689857,GlasgowJives,Jive Glasgow,691,7292,17473,false,-25200,Pacific Time (US & Canada)
877359072726724609,ChodoshCindy,Cindy Chodosh,136,28,794,false,NULL,NULL
877359073221644288,bantiinsan1,banti,1442,2209,69732,false,NULL,NULL
877359072877494272,alifahAidialis,@liep,674,181,7907,false,-25200,Pacific Time (US & Canada)
877359073276112896,favscorsone,shibus,239,323,4549,false,NULL,NULL
877359073380909056,JoAddams,🅴,321,802,130911,false,14400,Muscat
877359074089746433,asishkumarsama3,asish kumar samal,785,191,1404,false,NULL,NULL
877359074135818240,GurjantBawa,Gurjant Bawa,176,60,10722,false,NULL,NULL
877359074278490114,Ramneekkumar13,Ramneek kumar,20,9,397,false,NULL,NULL
877359075100471299,LadyPoop2,Lady Pooh,768,642,15964,false,NULL,NULL
877359076455350272,AmanDhi08918969,Aman Dhiman,119,38,2680,false,NULL,NULL
877359076501590017,Sassy_Soul_,Aditii🎀,206,2746,16775,false,NULL,NULL
877359075914162176,Katierosep0,Katie Parsons,470,70,311,false,NULL,NULL
877359076698730496,Manav82276930,Manav,45,0,382,false,NULL,NULL
877359076467908608,Sandhuyash1,yashdeep-Insan,7,139,2001,false,NULL,NULL
877359077894107137,ramanarora765,Raman Arora,2,0,176,false,NULL,NULL
877359078057558016,Hukamchandinsan,HUKAM CHAND BANSAL,8,138,5162,false,NULL,NULL
877359078250381312,linda_j_miles,Linda Miles,249,39,67,false,28800,Perth
877359078426550272,goruinsa3,⭐Vikash💎Kumar⭐(B+💉,163,978,55635,false,NULL,NULL
877359078862987264,Charuve94148254,Charuverma,40,390,78444,false,NULL,NULL
877359078736969728,mamkail,Mamta Kailkhura,335,3711,12805,false,19800,Mumbai
877359079722803202,FXS_Finance_DE,Dukascopy News (DE),32392,38118,159618,false,10800,Kyiv
877359079676575744,hrothenb,Howard Rothenburg,4635,2535,105844,false,-14400,Eastern Time (US & Canada)
877359078032498688,Torrenstp,D.G. Torrens Author,16360,22347,227989,false,7200,Amsterdam
877359080515305473,djyannickyan,Yannick Yan,4698,4705,18257,false,7200,Paris
877359080532213762,spsinghbjp,Surendra PratapSingh,2276,571,44791,false,-36000,Hawaii
877359081098530816,haroonchoudery,Haroon,847,679,1430,false,-25200,Pacific Time (US & Canada)
877359081459257346,ColePetersen11,Cole Petersen,266,1,369,false,NULL,NULL
877359081287110656,BobGerami,Bob Gerami,189,54,2528,false,-18000,Central Time (US & Canada)
877359081987624960,Insan7Kajal,Kajal Insan7,80,154,8209,false,NULL,NULL
877359082340061185,Nuriya4N,nuriya4.nv@gmail.com,973,1181,111613,false,-36000,Hawaii
877359082163773442,dye5747,Hasdy Haron,228,353,58483,false,28800,Kuala Lumpur
877359081417089025,BuzzExpres,BuzzExpress,172,3231,63740,false,NULL,NULL
877359082402959360,scootrunbike,Scott,6,1,14,false,NULL,NULL
877359082117648384,mandeepskp,mandeep singh,10,11,1061,false,NULL,NULL
877359082474283008,seabreeze15,sea breeze,116,813,632,false,NULL,NULL
877359082553913344,houisperma,ㅤTAI VAI NA HSTOUR,84,5146,8684,false,-25200,Pacific Time (US & Canada)
877359082654453762,tiffanygarza_,❥tiff,291,429,15921,false,NULL,NULL
877359083346702340,EcenurDer,Ecenur Der,217,468,3812,false,10800,Baghdad
877359084218925057,NancyNatta,Nancy,195,98,243106,false,25200,Bangkok
877359084349075456,ReponTweets,Repon Miah,2516,514,1426,false,3600,London
877359084948774912,fornorme,Emanuelle,441,311,19032,false,NULL,NULL
877359085229940736,Preetirajawat2,Preeti rajawat,47,115,5826,false,NULL,NULL
877359085032685573,ReeseMwreese,Mike,286,73,2981,false,NULL,NULL
877359085984796672,werickbarreto_,Wérick,2998,5109,44819,false,-7200,Mid-Atlantic
877359085833736197,adityaakc,aditya,109,55,7390,false,NULL,NULL
877359085741408257,o_Nathann,S A D  B O Y 2 0 1 7,384,190,3120,false,-7200,Greenland
877359086366543872,ReallyOops,KJ,9,0,311,false,NULL,NULL
877359086299299840,JulianMorriso74,Julian Morrison,414,178,1584,false,NULL,NULL
877359087125581824,shafiq_ahmad07,Shafiq Ahmad,1139,333,3404,false,-25200,Pacific Time (US & Canada)
877359087712972800,SaddamH39763221,Saddam Husain,1810,357,10336,false,NULL,NULL
877359087452692481,RameshKavdia,Ramesh Kavdia,412,108,7286,false,NULL,NULL
877359086722883584,SmritiRane1,スミルタィ　ラネ Smriti,184,91,1654,false,NULL,NULL
877359087838650369,lynngerridog,Lynn,2614,2953,111792,false,NULL,NULL
877359088019152897,liberitarian,DEPLORABLE jc,5177,5459,69845,false,NULL,NULL
877359088266379264,spsinghbjp,Surendra PratapSingh,2276,571,44792,false,-36000,Hawaii
877359088513896448,SamiBenLakhal1,Sami Ben Lakhal,101,4,477,false,NULL,NULL
877359088262238208,JourneyJewelz,Journey💎Jewels,206,2931,92719,false,-18000,Bogota
877359088665075713,1BLACKcreation,The Dark Knight,1735,147,5952,false,NULL,NULL
877359088778317825,aglais_bastos,Aglaís Bastos,79,13,226,false,NULL,NULL
877359088329306113,prashanthkpp,Prashanth K.P.,991,1765,81310,false,-18000,Quito
877359088933281793,AnOldWhig,An Old Whig,980,292,9850,false,10800,Bucharest
877359088950099968,lizbethmiragli3,Lizbeth Miraglilo,29,1,9,false,NULL,NULL
877359088962682886,tiyosasasa,ちよさ,85,64,1459,false,NULL,NULL
877359089784901632,RT2Abhi,Abhishek Kaushik,511,217,2243,false,NULL,NULL
877359088744636418,manojkumar71073,manoj Kumar,102,36,540,false,NULL,NULL
877359089982091264,EvanWilson2855,Evan Wilson,301,358,3621,false,NULL,NULL
877359089503789061,pandit_triyogi,Triyogi Pandit,8,0,573,false,NULL,NULL
877359090418106374,BogudaGoud,Boguda Vinod Goud,110,1,4,false,NULL,NULL
877359090304811008,NarinderrSingh,Narinder Singh,494,356,7791,false,10800,Kuwait
877359090472767488,TheThinWall,The Thin Wall,1689,1853,23549,false,-25200,Pacific Time (US & Canada)
877359090640584705,ScottieViking,Scottie Sawney,17,0,99,false,NULL,NULL
877359090606800896,mcula,Clárise❄de♠Winter🏇,4414,2352,19865,false,7200,Europe/Madrid
877359090963435520,Sonu69255391,Sonu,6,0,56,false,NULL,NULL
877359092288716800,hardiky16,Hardik Yadav,13,520,27888,false,19800,New Delhi
877359092762849280,meenu945950,Meenu Choudhary,26,834,36222,false,NULL,NULL
877359092855123968,brexiteer,Nigel Farage,41,13,10955,false,NULL,NULL
877359093056290816,_saurabhbandari,Saurabh Bhandari,1050,259,20995,false,NULL,NULL
877359092708147202,glowinqtae,ㅤ,14,4351,882183,false,-39600,International Date Line West
877359092880121856,klmeghwal77,Kanhaya Lal Meghwal,2343,1805,183175,false,NULL,NULL
877359092964089856,Chanderbhanvar1,Chanderbhanvarma,73,47,730,false,NULL,NULL
877359093647855616,arizona1day,arizona1day,2839,2222,65192,false,-18000,Quito
877359094335721472,spsinghbjp,Surendra PratapSingh,2276,571,44793,false,-36000,Hawaii
877359095090601984,mathewbigface,s patel,190,36,4047,false,NULL,NULL
877359095535292416,goldy70865305,goldy,141,21,268,false,NULL,NULL
877359095891861504,marouanitho13,Bougaa Mawan,354,18,2316,false,NULL,NULL
877359094398570497,VIPEscortsAds,💫 VIP Escorts Ads,6353,9194,76728,false,-25200,Pacific Time (US & Canada)
877359095707258880,SoulFya,Soraya,2777,7204,52550,false,-25200,Pacific Time (US & Canada)
877359096751468545,mmmmainnnn,[.5/G20] 메인,106,670,1238,false,32400,Seoul
877359096969666562,baljeetsinghro1,baljeetsinghrohilla,21,43,1192,false,NULL,NULL
877359097724665856,CiudadanaJuana,maria juana ciudadan,811,828,39817,false,-7200,Mid-Atlantic
877359098106458112,StLouisJobs1,St. Louis Jobs,420,247,17890,false,-25200,Arizona
877359098034925569,akshayasobhana,Desh Bhakth,54,123,7810,false,NULL,NULL
877359098336903168,jaswinder480,Jaswinder Singh,22,18,1258,false,NULL,NULL
877359098685149184,GarrySkater,Gurjot 🇮🇳,41,1473,17180,false,NULL,NULL
877359098173444096,jatin329,Jatin,6,6,2396,false,NULL,NULL
877359097670115328,kavithaiganesan,kavithaiganesan,53,88,416,false,NULL,NULL
877359099180179456,jacqui703,Jacqueline Bartram,1505,2494,98706,false,NULL,NULL
877359099020689408,KalpeshPatel17,कल्पेश पटेल 🕉 🇮🇳,192,404,6752,false,19800,Mumbai
877359098861207552,advertisngguide,Advertising Work,49,19,8368,false,-25200,Pacific Time (US & Canada)
877359099410829314,nurse_careers,Nurse Careers,3559,4382,30606,false,-14400,Santiago
877359099477872642,carmariaa_,Maria,103,100,2785,false,NULL,NULL
